id,postcode,latitude,longitude
3531,YO7 4BP,54.303951,-1.332459
3532,YO7 4BQ,54.300915,-1.324733
3533,YO7 4BR,54.289168,-1.310331
3534,YO7 4BS,54.295930,-1.293015
3535,YO7 4BT,54.286437,-1.332026
3536,YO7 4BW,54.306960,-1.327308
3537,YO7 4DA,54.235423,-1.348115
3538,YO7 4DB,54.246020,-1.379055
3539,YO7 4DD,54.244227,-1.383363
3540,YO7 4DE,54.254282,-1.402737
3541,YO7 4DF,54.257232,-1.418760
3542,YO7 4DG,54.257668,-1.419797
3543,YO7 4DH,54.269240,-1.419006
3544,YO7 4DJ,54.267304,-1.405276
3545,YO7 4DL,54.235051,-1.349180
3546,YO7 4DQ,54.263526,-1.419644
3547,YO7 4DR,54.271591,-1.371708
3548,YO7 4DS,54.270386,-1.366429
3549,YO7 4DT,54.270600,-1.365065
3550,YO7 4DW,54.258671,-1.387108
3551,YO7 4DX,54.279809,-1.371355
3552,YO7 4DY,54.273674,-1.357564
3553,YO7 4DZ,54.273741,-1.392121
3554,YO7 4EA,54.278527,-1.383413
3555,YO7 4EG,54.224704,-1.423833
3556,YO7 4EH,54.219625,-1.421726
3557,YO7 4EJ,54.226978,-1.423955
3558,YO7 4EL,54.242653,-1.414852
3559,YO7 4EN,54.242987,-1.410389
3560,YO7 4EP,54.257239,-1.424845
3561,YO7 4EQ,54.221054,-1.415287
3562,YO7 4ER,54.258561,-1.424237
3563,YO7 4ES,54.257957,-1.424589
3564,YO7 4ET,54.257875,-1.426356
3565,YO7 4EU,54.252812,-1.435113
3566,YO7 4EW,54.252266,-1.424177
3567,YO7 4EX,54.259143,-1.424665
3568,YO7 4EY,54.267911,-1.437225
3569,YO7 4EZ,54.261135,-1.451972
3570,YO7 4HA,54.271406,-1.455721
3571,YO7 4HB,54.277438,-1.444215
3572,YO7 4HD,54.272240,-1.461284
3573,YO7 4HE,54.272365,-1.461826
3574,YO7 4HF,54.272258,-1.462104
3575,YO7 4HG,54.271644,-1.465398
3576,YO7 4HH,54.283187,-1.452300
3577,YO7 4HJ,54.286016,-1.464945
3579,YO7 4HQ,54.283645,-1.475727
3580,YO7 4HT,54.212756,-1.447007
3581,YO7 4HU,54.217556,-1.453153
3582,YO7 4HX,54.223261,-1.465924
3583,YO7 4HY,54.232747,-1.472996
3584,YO7 4HZ,54.222891,-1.466243
3585,YO7 4JA,54.223176,-1.469767
3586,YO7 4JB,54.229813,-1.474912
3587,YO7 4JD,54.231826,-1.472866
3588,YO7 4JE,54.234835,-1.456224
3589,YO7 4JF,54.242529,-1.476669
3590,YO7 4JG,54.245032,-1.470692
3591,YO7 4JH,54.243696,-1.471353
3592,YO7 4JJ,54.245741,-1.470437
3593,YO7 4JL,54.246884,-1.468857
3594,YO7 4JN,54.242417,-1.459515
3595,YO7 4JP,54.248496,-1.469589
3596,YO7 4JQ,54.241436,-1.477435
3597,YO7 4JR,54.256343,-1.472688
3598,YO7 4JS,54.247679,-1.472537
3599,YO7 4JT,54.246981,-1.473375
3600,YO7 4JU,54.246700,-1.473939
3601,YO7 4JW,54.247789,-1.468308
3602,YO7 4JX,54.246994,-1.474295
3603,YO7 4JY,54.244123,-1.492255
3604,YO7 4JZ,54.235193,-1.489964
3605,YO7 4LA,54.231894,-1.490748
3606,YO7 4LB,54.224675,-1.487164
3607,YO7 4LE,54.215307,-1.476024
3608,YO7 4LF,54.212828,-1.487747
3609,YO7 4LG,54.220479,-1.485376
3610,YO7 4LH,54.241453,-1.501871
3611,YO7 4LJ,54.253222,-1.499634
3612,YO7 4LL,54.246794,-1.471597
3613,YO7 4LN,54.230270,-1.379070
3614,YO7 4LP,54.229036,-1.376925
3615,YO7 4LQ,54.228893,-1.492266
3616,YO7 4LR,54.229416,-1.378245
3617,YO7 4LS,54.227620,-1.369851
3618,YO7 4LT,54.228264,-1.372649
3619,YO7 4LU,54.228479,-1.375169
3620,YO7 4LW,54.230081,-1.377385
3621,YO7 4LX,54.227935,-1.376872
3622,YO7 4LY,54.228091,-1.374016
3623,YO7 4LZ,54.229174,-1.375834
3624,YO7 4NA,54.230314,-1.376330
3625,YO7 3BJ,54.177426,-1.307027
3626,YO7 3BL,54.187881,-1.311394
3627,YO7 3BN,54.184593,-1.341307
3628,YO7 3BP,54.192646,-1.323447
3629,YO7 3BQ,54.179257,-1.302636
3630,YO7 3BR,54.207027,-1.323050
3631,YO7 3BS,54.173928,-1.305063
3632,YO7 3BT,54.230179,-1.330136
3633,YO7 3BU,54.232465,-1.336533
3634,YO7 3BW,54.195322,-1.340255
3635,YO7 3BX,54.231986,-1.330245
3636,YO7 3BY,54.232064,-1.329753
3637,YO7 3BZ,54.180913,-1.407242
3638,YO7 3DA,54.157855,-1.436131
3639,YO7 3DB,54.148134,-1.441598
3640,YO7 3DD,54.129652,-1.402709
3641,YO7 3DE,54.134429,-1.407263
3642,YO7 3DF,54.134291,-1.408321
3643,YO7 3DG,54.133089,-1.406930
3644,YO7 3DH,54.134542,-1.403457
3645,YO7 3DJ,54.135113,-1.400014
3646,YO7 3DL,54.134864,-1.398747
3647,YO7 3DN,54.135095,-1.398223
3648,YO7 3DQ,54.132923,-1.406152
3649,YO7 3DS,54.133087,-1.403027
3650,YO7 3DW,54.142315,-1.398915
3651,YO7 3DY,54.201899,-1.403569
3652,YO7 3DZ,54.206361,-1.395517
3653,YO7 3EA,54.204294,-1.400898
3654,YO7 3ED,54.203588,-1.398057
3655,YO7 3EE,54.201825,-1.401394
3656,YO7 3EF,54.200663,-1.400843
3657,YO7 3EG,54.201947,-1.400533
3658,YO7 3EH,54.202491,-1.401507
3659,YO7 3EJ,54.202824,-1.403525
3660,YO7 3EL,54.202657,-1.404172
3661,YO7 3EN,54.203706,-1.403666
3662,YO7 3EP,54.204159,-1.401797
3663,YO7 3EQ,54.202700,-1.400246
3664,YO7 3ER,54.202991,-1.402741
3665,YO7 3ES,54.202184,-1.404915
3666,YO7 4NB,54.227626,-1.376232
3667,YO7 4ND,54.227818,-1.378454
3668,YO7 4NE,54.228433,-1.379227
3669,YO7 4NF,54.227682,-1.374077
3670,YO7 4NG,54.227349,-1.379933
3671,YO7 4NH,54.229199,-1.387098
3672,YO7 4NJ,54.223428,-1.395391
3673,YO7 4NL,54.225821,-1.391530
3674,YO7 4NN,54.225111,-1.391510
3675,YO7 4NP,54.222952,-1.395551
3676,YO7 4NQ,54.227307,-1.380455
3677,YO7 4NR,54.222983,-1.397231
3678,YO7 4NS,54.222940,-1.397676
3679,YO7 4NT,54.227284,-1.376115
3680,YO7 4NU,54.227176,-1.375281
3681,YO7 4NW,54.224786,-1.391966
3683,YO7 4NY,54.228456,-1.374280
3684,YO7 4PA,54.223632,-1.393011
3685,YO7 4PD,54.200252,-1.458318
3686,YO7 4PE,54.202034,-1.455926
3687,YO7 4PF,54.201453,-1.455711
3688,YO7 4PG,54.201040,-1.455625
3689,YO7 4PH,54.200294,-1.457796
3690,YO7 4PJ,54.203852,-1.456562
3691,YO7 4PL,54.203702,-1.457177
3692,YO7 4PN,54.203324,-1.459144
3693,YO7 4PP,54.201749,-1.457562
3694,YO7 4PQ,54.200440,-1.455365
3695,YO7 4PR,54.200693,-1.458588
3696,YO7 4PS,54.197203,-1.460895
3697,YO7 4PT,54.186775,-1.442611
3698,YO7 4PU,54.187065,-1.442063
3699,YO7 4PW,54.202830,-1.458161
3700,YO7 4PX,54.186599,-1.439441
3701,YO7 4PY,54.186701,-1.442060
3702,YO7 4PZ,54.183179,-1.449225
3703,YO7 4QB,54.200985,-1.457404
3704,YO7 4QG,54.297588,-1.342350
3705,YO7 4QH,54.299182,-1.342985
3706,YO7 4QJ,54.298043,-1.342456
3707,YO7 4QL,54.297822,-1.344779
3708,YO7 4QN,54.297307,-1.343522
3709,YO7 4QP,54.294708,-1.342355
3710,YO7 4QQ,54.298513,-1.342897
3711,YO7 4QR,54.294425,-1.343066
3712,YO7 4QS,54.292042,-1.341261
3713,YO7 4QT,54.294862,-1.342445
3714,YO7 4QU,54.293931,-1.341599
3715,YO7 4QW,54.296902,-1.343528
3716,YO7 4QX,54.292922,-1.341139
3717,YO7 4QY,54.307951,-1.349009
3718,YO7 4QZ,54.312408,-1.347294
3719,YO7 4RA,54.303233,-1.355798
3720,YO7 4RB,54.299958,-1.362719
3721,YO7 4RD,54.298581,-1.357260
3722,YO7 4RE,54.291948,-1.362202
3723,YO7 4RF,54.288160,-1.359803
3724,YO7 4RG,54.300036,-1.347034
3725,YO7 3ET,54.201974,-1.406144
3726,YO7 3EU,54.201187,-1.406829
3727,YO7 3EW,54.203675,-1.403022
3728,YO7 3EX,54.201450,-1.405860
3729,YO7 3EY,54.203588,-1.398057
3730,YO7 3EZ,54.134734,-1.409515
3732,YO7 3HA,54.179867,-1.344193
3733,YO7 3HB,54.222728,-1.350754
3734,YO7 3HD,54.179860,-1.341144
3735,YO7 3HE,54.173175,-1.361640
3736,YO7 3HF,54.217294,-1.353853
3737,YO7 3HG,54.213709,-1.368453
3738,YO7 3HH,54.208862,-1.358477
3739,YO7 3HJ,54.205872,-1.360278
3740,YO7 3HL,54.200577,-1.348749
3741,YO7 3HN,54.197969,-1.362669
3742,YO7 3HP,54.179566,-1.371141
3743,YO7 3HQ,54.213084,-1.354824
3744,YO7 3HR,54.182299,-1.357586
3745,YO7 3HS,54.180807,-1.345842
3746,YO7 3HT,54.181349,-1.343879
3747,YO7 3HU,54.180678,-1.342802
3748,YO7 3HW,54.189438,-1.365727
3749,YO7 3HX,54.179283,-1.341560
3750,YO7 3HY,54.180771,-1.340832
3751,YO7 3HZ,54.180317,-1.336764
3752,YO7 3JA,54.180516,-1.334592
3753,YO7 3JB,54.180215,-1.331357
3754,YO7 3JD,54.179255,-1.323558
3755,YO7 3JF,54.178080,-1.317655
3756,YO7 3JG,54.171065,-1.316722
3757,YO7 3JH,54.170767,-1.344889
3758,YO7 3JJ,54.166814,-1.354287
3759,YO7 3JL,54.171160,-1.372203
3760,YO7 3JN,54.169721,-1.359381
3761,YO7 3JP,54.179828,-1.338571
3762,YO7 3JQ,54.166872,-1.356040
3763,YO7 3JR,54.180352,-1.339145
3764,YO7 3JS,54.153171,-1.416902
3765,YO7 3JT,54.153669,-1.415930
3766,YO7 3JU,54.151572,-1.416105
3767,YO7 3JW,54.179762,-1.338066
3768,YO7 3JX,54.152612,-1.415554
3769,YO7 3JY,54.152087,-1.416633
3770,YO7 3JZ,54.151413,-1.415901
3771,YO7 3LA,54.151234,-1.415995
3772,YO7 3LB,54.150851,-1.415610
3773,YO7 3LD,54.150562,-1.415430
3774,YO7 3LE,54.150742,-1.414578
3775,YO7 3LF,54.150448,-1.408259
3776,YO7 3LG,54.150747,-1.417594
3777,YO7 3LH,54.151696,-1.417496
3778,YO7 3LJ,54.151482,-1.417913
3779,YO7 3LL,54.153008,-1.418543
3780,YO7 3LN,54.153085,-1.419598
3781,YO7 3LP,54.153827,-1.418868
3782,YO7 3LQ,54.150437,-1.416649
3783,YO7 3LR,54.153279,-1.417857
3784,YO7 3LS,54.153760,-1.419925
3785,YO7 3LT,54.153465,-1.416546
3786,YO7 3LU,54.154161,-1.415372
3787,YO7 3LW,54.154869,-1.422436
3788,YO7 3LX,54.154275,-1.416595
3789,YO7 3LY,54.154387,-1.417513
3790,YO7 3LZ,54.169817,-1.294597
3791,YO7 3NA,54.166471,-1.290889
3792,YO7 3NB,54.167285,-1.285820
3793,YO7 3ND,54.165432,-1.264532
3794,YO7 3NE,54.166961,-1.267767
3795,YO7 3NF,54.156753,-1.267978
3796,YO7 3NG,54.151374,-1.263489
3797,YO7 3NH,54.231940,-1.327659
3798,YO7 3NL,54.169624,-1.298386
3799,YO7 3NN,54.168957,-1.297953
3800,YO7 3NP,54.165561,-1.319264
3801,YO7 3NQ,54.170680,-1.301303
3802,YO7 3NR,54.158146,-1.320855
3803,YO7 3NS,54.157625,-1.343634
3804,YO7 3NT,54.161887,-1.349945
3805,YO7 3NU,54.174501,-1.306202
3806,YO7 3NX,54.233008,-1.332229
3807,YO7 3NY,54.233080,-1.331562
3808,YO7 3NZ,54.179342,-1.387929
3809,YO7 3PA,54.178978,-1.388746
3810,YO7 3PB,54.177554,-1.390598
3811,YO7 3PD,54.177765,-1.402132
3812,YO7 3PE,54.172813,-1.434825
3813,YO7 3PF,54.170366,-1.398056
3814,YO7 3PG,54.174862,-1.410500
3815,YO7 3PH,54.172338,-1.431844
3816,YO7 3PJ,54.172082,-1.431380
3817,YO7 3PL,54.171309,-1.434217
3818,YO7 3PN,54.172043,-1.434429
3819,YO7 3PP,54.171353,-1.435005
3820,YO7 3PQ,54.181734,-1.422690
3821,YO7 3PR,54.171031,-1.434252
3822,YO7 3PS,54.170452,-1.433417
3823,YO7 3PT,54.170130,-1.433850
3824,YO7 3PU,54.169420,-1.433875
3825,YO7 2AB,54.227170,-1.305059
3826,YO7 2AD,54.224602,-1.303237
3827,YO7 2AE,54.222334,-1.304272
3828,YO7 2AF,54.219313,-1.294011
3829,YO7 2AG,54.224765,-1.286485
3830,YO7 2AH,54.221186,-1.273458
3831,YO7 2AJ,54.220953,-1.272732
3832,YO7 2AL,54.215144,-1.256742
3833,YO7 2AN,54.219092,-1.248528
3834,YO7 2AP,54.214233,-1.231141
3835,YO7 2AQ,54.220967,-1.272134
3836,YO7 2AS,54.199277,-1.276832
3837,YO7 2AT,54.203965,-1.272433
3838,YO7 2AU,54.203926,-1.273445
3839,YO7 2AW,54.221478,-1.246337
3840,YO7 2AX,54.203248,-1.271265
3841,YO7 2AY,54.210026,-1.268570
3842,YO7 2AZ,54.200562,-1.268630
3843,YO7 2BA,54.201415,-1.268507
3844,YO7 2BB,54.204110,-1.257216
3845,YO7 2BD,54.197450,-1.268271
3846,YO7 2BE,54.194497,-1.267403
3847,YO7 2BG,54.182419,-1.245766
3848,YO7 2BH,54.184154,-1.240004
3849,YO7 2BJ,54.183216,-1.236650
3850,YO7 2BN,54.182983,-1.234534
3851,YO7 2BP,54.179434,-1.231980
3852,YO7 2BQ,54.183933,-1.240667
3853,YO7 2BR,54.183649,-1.236949
3854,YO7 2BS,54.185249,-1.238998
3855,YO7 2BT,54.194089,-1.231386
3856,YO7 2BU,54.188566,-1.213927
3857,YO7 2BW,54.184272,-1.235941
3858,YO7 2BX,54.204133,-1.240751
3859,YO7 2BY,54.191415,-1.245649
3860,YO7 2DA,54.184307,-1.238653
3861,YO7 2DF,54.241339,-1.264211
3862,YO7 2DG,54.248435,-1.256942
3863,YO7 2DH,54.254730,-1.230428
3864,YO7 2DJ,54.249873,-1.250430
3865,YO7 2DL,54.250309,-1.259180
3866,YO7 2DN,54.245607,-1.268508
3867,YO7 2DP,54.255524,-1.284174
3868,YO7 2DQ,54.245973,-1.237625
3869,YO7 2DR,54.253034,-1.296281
3870,YO7 2DS,54.259010,-1.283217
3871,YO7 2DT,54.257754,-1.274505
3872,YO7 2DW,54.247031,-1.275874
3873,YO7 3PW,54.171681,-1.433974
3874,YO7 3PX,54.170094,-1.436600
3875,YO7 3PZ,54.166066,-1.445906
3876,YO7 3QA,54.221167,-1.352879
3877,YO7 3QB,54.171556,-1.436060
3878,YO7 3QD,54.172822,-1.434855
3879,YO7 3QE,54.171150,-1.433546
3880,YO7 3QF,54.172026,-1.389645
3881,YO7 3QG,54.171257,-1.432686
3882,YO7 3QJ,54.174103,-1.392273
3883,YO7 3QL,54.172141,-1.392692
3884,YO7 3QN,54.171767,-1.391687
3885,YO7 3QP,54.171734,-1.390416
3886,YO7 3QR,54.172898,-1.390391
3887,YO7 3QS,54.172446,-1.390788
3888,YO7 3QT,54.173419,-1.388683
3889,YO7 3QU,54.173135,-1.389208
3890,YO7 3QW,54.171674,-1.391864
3891,YO7 3QX,54.173147,-1.387285
3892,YO7 3QY,54.173042,-1.388750
3893,YO7 3QZ,54.172464,-1.389041
3894,YO7 3RA,54.166121,-1.375488
3895,YO7 3RB,54.160731,-1.364719
3896,YO7 3RD,54.165641,-1.390612
3897,YO7 3RE,54.172846,-1.388578
3898,YO7 3RG,54.180529,-1.386103
3899,YO7 3RH,54.178229,-1.383663
3900,YO7 3RJ,54.178585,-1.387343
3901,YO7 3RL,54.177826,-1.388289
3902,YO7 3RN,54.177579,-1.389318
3903,YO7 3RP,54.177762,-1.384704
3904,YO7 3RQ,54.179315,-1.386803
3905,YO7 3RR,54.179260,-1.382323
3906,YO7 3RS,54.179019,-1.384364
3907,YO7 3RT,54.178868,-1.386450
3908,YO7 3RU,54.180044,-1.387053
3909,YO7 3RW,54.178439,-1.385230
3910,YO7 3RX,54.180563,-1.387558
3911,YO7 3RY,54.178859,-1.385630
3912,YO7 3RZ,54.181637,-1.393791
3913,YO7 3SA,54.183339,-1.409897
3914,YO7 3SB,54.191094,-1.405955
3915,YO7 3SD,54.188033,-1.391433
3916,YO7 3SE,54.194652,-1.402103
3917,YO7 3SF,54.201230,-1.404621
3918,YO7 3SG,54.210871,-1.413269
3919,YO7 3SQ,54.183548,-1.387775
3920,YO7 3TA,54.231970,-1.327000
3922,YO7 3TD,54.231411,-1.331102
3923,YO7 3TE,54.230484,-1.330116
3924,YO7 3TF,54.232501,-1.329890
3925,YO7 2DX,54.269146,-1.262718
3926,YO7 2DY,54.272806,-1.247798
3927,YO7 2DZ,54.258537,-1.240403
3928,YO7 2EA,54.257016,-1.264080
3929,YO7 2EB,54.264640,-1.258540
3930,YO7 2ED,54.236765,-1.312385
3931,YO7 2EE,54.239732,-1.303965
3932,YO7 2EF,54.239951,-1.304498
3933,YO7 2EG,54.256545,-1.282007
3934,YO7 2EH,54.240666,-1.209684
3935,YO7 2EN,54.235489,-1.323453
3936,YO7 2EP,54.234449,-1.313673
3937,YO7 2ER,54.232193,-1.298792
3938,YO7 2ES,54.231820,-1.281945
3939,YO7 2ET,54.233966,-1.227598
3940,YO7 2EU,54.236563,-1.222803
3941,YO7 2EX,54.237329,-1.212080
3942,YO7 2EY,54.228833,-1.209639
3943,YO7 2EZ,54.240096,-1.199690
3944,YO7 2HA,54.240355,-1.198633
3945,YO7 2HB,54.239625,-1.191588
3946,YO7 2HD,54.231613,-1.175800
3947,YO7 2HE,54.228836,-1.144199
3948,YO7 2HF,54.248105,-1.169860
3949,YO7 2HG,54.244867,-1.159171
3950,YO7 2HH,54.247595,-1.141877
3951,YO7 2HJ,54.244191,-1.211366
3952,YO7 2HL,54.254129,-1.184735
3953,YO7 2HN,54.251601,-1.205904
3954,YO7 2HP,54.274292,-1.208949
3956,YO7 2HS,54.286677,-1.230469
3957,YO7 2HT,54.292029,-1.228265
3958,YO7 2HU,54.275929,-1.233464
3959,YO7 2HW,54.268587,-1.194272
3960,YO7 2HX,54.335938,-1.312538
3961,YO7 2JB,54.278785,-1.281313
3962,YO7 2JD,54.280824,-1.296438
3963,YO7 2JF,54.273655,-1.284720
3964,YO7 2JG,54.267366,-1.279009
3965,YO7 2JH,54.294917,-1.283685
3966,YO7 2JJ,54.302577,-1.277959
3967,YO7 2JL,54.302176,-1.286437
3968,YO7 2JN,54.302090,-1.285282
3969,YO7 2JP,54.311915,-1.280229
3970,YO7 2JQ,54.279518,-1.280594
3971,YO7 2JR,54.312719,-1.268887
3972,YO7 2JS,54.311272,-1.267437
3973,YO7 2JT,54.314701,-1.275600
3974,YO7 2JU,54.317836,-1.265809
3975,YO7 2JW,54.311365,-1.282975
3976,YO7 2JX,54.322461,-1.269678
3977,YO7 2JY,54.325232,-1.290376
3978,YO7 2JZ,54.324757,-1.299886
3979,YO7 2LA,54.325246,-1.298319
3980,YO7 2LB,54.324484,-1.299352
3981,YO7 2LE,54.325306,-1.301009
3982,YO7 2LF,54.316741,-1.299463
3983,YO7 2LG,54.318587,-1.313104
3984,YO7 2LH,54.332223,-1.305757
3985,YO7 2LJ,54.333205,-1.307104
3986,YO7 2LL,54.331730,-1.287480
3987,YO7 2LQ,54.327938,-1.313266
3988,YO7 2LR,54.251866,-1.349099
3989,YO7 2LS,54.239688,-1.340929
3990,YO7 2LT,54.239968,-1.341992
3991,YO7 2LY,54.244733,-1.343895
3992,YO7 2LZ,54.248291,-1.346985
3993,YO7 2NA,54.248333,-1.346447
3994,YO7 2NB,54.248660,-1.347210
3995,YO7 2ND,54.249375,-1.348027
3996,YO7 2NE,54.249340,-1.348273
3997,YO7 2NF,54.249947,-1.346582
3998,YO7 2NG,54.249307,-1.346115
3999,YO7 2NH,54.249622,-1.344699
4000,YO7 2NJ,54.249330,-1.344805
4001,YO7 2NL,54.250272,-1.348541
4002,YO7 2NN,54.250114,-1.348460
4003,YO7 2NP,54.256065,-1.345949
4004,YO7 2NQ,54.249554,-1.343672
4005,YO7 2NR,54.266375,-1.344664
4006,YO7 2NS,54.268687,-1.328873
4007,YO7 2NT,54.263557,-1.322647
4008,YO7 2NU,54.263938,-1.309999
4009,YO7 2NX,54.257784,-1.298549
4010,YO7 2NY,54.249538,-1.327726
4011,YO7 2NZ,54.249971,-1.349160
4012,YO7 2PA,54.236424,-1.262313
4013,YO7 2PF,54.218871,-1.286786
4014,YO7 2PG,54.219678,-1.286420
4015,YO7 2PH,54.216794,-1.292711
4016,YO7 2PJ,54.218734,-1.290248
4017,YO7 2PL,54.216063,-1.296075
4018,YO7 2PN,54.220201,-1.285251
4019,YO7 2PP,54.218475,-1.291348
4020,YO7 2PQ,54.219009,-1.287351
4021,YO7 2PR,54.236416,-1.255752
4022,YO7 2PS,54.236518,-1.259995
4023,YO7 2PT,54.237991,-1.263549
4024,YO7 2PU,54.241964,-1.270224
4025,YO7 1FH,54.239382,-1.344079
4026,YO7 1FJ,54.239553,-1.335821
4027,YO7 1FL,54.239746,-1.333378
4028,YO7 1FN,54.234690,-1.339106
4029,YO7 1FP,54.240116,-1.333664
4030,YO7 1FQ,54.239483,-1.339597
4031,YO7 1FR,54.236756,-1.333175
4032,YO7 1FS,54.235425,-1.332920
4033,YO7 1FT,54.232231,-1.339697
4034,YO7 1FW,54.240302,-1.334827
4035,YO7 1FX,54.233814,-1.335784
4036,YO7 1FY,54.237461,-1.333016
4037,YO7 1FZ,54.238197,-1.331610
4038,YO7 1GA,54.229268,-1.357732
4039,YO7 1GB,54.228129,-1.356461
4040,YO7 1GD,54.236952,-1.340113
4041,YO7 1GE,54.228691,-1.357326
4042,YO7 1GF,54.229407,-1.355911
4043,YO7 1GG,54.228804,-1.354870
4044,YO7 1GH,54.228683,-1.356704
4045,YO7 1GJ,54.231746,-1.339812
4046,YO7 1GL,54.232501,-1.339678
4047,YO7 1GN,54.224063,-1.337582
4048,YO7 1GQ,54.226967,-1.364440
4049,YO7 1HA,54.232889,-1.343261
4050,YO7 1HB,54.232836,-1.343477
4051,YO7 1HD,54.232585,-1.343680
4053,YO7 1HG,54.232345,-1.344068
4054,YO7 1HH,54.232481,-1.344280
4055,YO7 1HJ,54.232234,-1.344446
4056,YO7 1HL,54.231753,-1.344276
4057,YO7 1HP,54.231710,-1.344583
4058,YO7 1HQ,54.232200,-1.343763
4059,YO7 1HR,54.230645,-1.345414
4060,YO7 1HS,54.230670,-1.345214
4061,YO7 1HT,54.230141,-1.345407
4062,YO7 1HU,54.230018,-1.344212
4063,YO7 1HW,54.226497,-1.341399
4064,YO7 1HX,54.229153,-1.343765
4065,YO7 1HY,54.226585,-1.342564
4066,YO7 1HZ,54.227822,-1.342023
4067,YO7 1JA,54.227321,-1.342491
4068,YO7 1JB,54.227207,-1.341190
4069,YO7 1JD,54.226852,-1.342191
4070,YO7 1JE,54.224785,-1.338818
4071,YO7 1JF,54.226063,-1.340823
4072,YO7 1JG,54.226581,-1.340617
4073,YO7 1JH,54.224202,-1.338331
4074,YO7 1JJ,54.224492,-1.339529
4075,YO7 1JL,54.223584,-1.336139
4076,YO7 1JN,54.222098,-1.337359
4077,YO7 1JP,54.222320,-1.336865
4078,YO7 1JQ,54.224487,-1.338716
4080,YO7 2PW,54.218990,-1.289492
4081,YO7 2PX,54.241063,-1.253714
4082,YO7 2PY,54.241924,-1.241116
4083,YO7 2PZ,54.232029,-1.255571
4084,YO7 2QA,54.236582,-1.246406
4085,YO7 2QB,54.229798,-1.246667
4086,YO7 2QD,54.239446,-1.235904
4087,YO7 2QE,54.236609,-1.263123
4088,YO7 2QH,54.277526,-1.301009
4089,YO7 2QJ,54.276537,-1.304967
4090,YO7 2QL,54.278505,-1.306516
4091,YO7 2QN,54.279152,-1.306505
4092,YO7 2QP,54.271224,-1.307866
4093,YO7 2QR,54.271511,-1.303690
4094,YO7 2QW,54.277622,-1.309930
4100,YO7 3AA,54.230797,-1.328285
4101,YO7 3AB,54.224594,-1.326361
4102,YO7 3AD,54.222152,-1.317137
4103,YO7 3AE,54.214055,-1.310087
4104,YO7 3AF,54.207488,-1.305825
4105,YO7 3AG,54.210161,-1.320822
4106,YO7 3AH,54.205073,-1.323925
4107,YO7 3AJ,54.199648,-1.338263
4108,YO7 3AL,54.203771,-1.310649
4109,YO7 3AN,54.200084,-1.309414
4110,YO7 3AP,54.206430,-1.297196
4111,YO7 3AQ,54.213607,-1.317116
4112,YO7 3AR,54.207143,-1.282389
4113,YO7 3AS,54.201213,-1.290325
4114,YO7 3AT,54.192707,-1.279705
4115,YO7 3AU,54.197725,-1.276589
4116,YO7 3AW,54.194845,-1.301837
4117,YO7 3AX,54.187638,-1.265624
4118,YO7 3AY,54.184793,-1.261859
4119,YO7 3BA,54.178867,-1.273256
4120,YO7 3BB,54.178545,-1.276525
4121,YO7 3BD,54.178118,-1.277238
4122,YO7 3BE,54.172779,-1.303796
4123,YO7 3BG,54.177940,-1.304153
4124,YO7 3BH,54.183558,-1.283716
4125,YO7 1JS,54.218850,-1.334957
4126,YO7 1JT,54.221861,-1.338252
4127,YO7 1JU,54.226837,-1.341863
4128,YO7 1JW,54.223225,-1.337196
4129,YO7 1JX,54.222610,-1.340434
4130,YO7 1JY,54.223921,-1.336946
4131,YO7 1JZ,54.238805,-1.332596
4132,YO7 1LA,54.228499,-1.344981
4133,YO7 1LB,54.232125,-1.343258
4135,YO7 1LE,54.231793,-1.343484
4136,YO7 1LF,54.232142,-1.343166
4137,YO7 1LG,54.230936,-1.342786
4138,YO7 1LH,54.232431,-1.341780
4139,YO7 1LJ,54.232041,-1.341066
4140,YO7 1LL,54.232325,-1.342045
4141,YO7 1LQ,54.231890,-1.343108
4142,YO7 1LT,54.231620,-1.341395
4143,YO7 1LU,54.231680,-1.342391
4144,YO7 1LW,54.232688,-1.341117
4145,YO7 1LX,54.231852,-1.340977
4146,YO7 1LY,54.227204,-1.339986
4147,YO7 1LZ,54.228026,-1.341513
4148,YO7 1NA,54.227751,-1.343772
4149,YO7 1NB,54.227608,-1.345615
4150,YO7 1ND,54.226550,-1.344436
4151,YO7 1NE,54.226959,-1.343570
4152,YO7 1NF,54.226166,-1.344902
4153,YO7 1NG,54.225923,-1.343979
4154,YO7 1NH,54.223872,-1.341288
4155,YO7 1NJ,54.223679,-1.340401
4156,YO7 1NL,54.223233,-1.341114
4157,YO7 1NN,54.223016,-1.340765
4158,YO7 1NP,54.223546,-1.342428
4159,YO7 1NQ,54.225186,-1.341482
4160,YO7 1NR,54.222898,-1.342900
4161,YO7 1NS,54.222161,-1.343890
4162,YO7 1NT,54.222328,-1.344871
4163,YO7 1NU,54.222975,-1.344860
4164,YO7 1NW,54.223687,-1.341843
4165,YO7 1NX,54.223327,-1.343428
4166,YO7 1NY,54.225067,-1.342818
4167,YO7 1NZ,54.226183,-1.343046
4168,YO7 1PA,54.221891,-1.342162
4169,YO7 1PB,54.221509,-1.344699
4170,YO7 1PD,54.222579,-1.346324
4171,YO7 1PE,54.234343,-1.344665
4172,YO7 1PG,54.232545,-1.344494
4173,YO7 1PL,54.233706,-1.344905
4174,YO7 1PN,54.233498,-1.346289
